time	V(vout)
5.901828048815698e-03	-1.628383e-01
5.901862602374298e-03	-1.628382e-01
5.901900168321485e-03	-1.628381e-01
5.901941977561694e-03	-1.628380e-01
5.901989780063688e-03	-1.628378e-01
5.902046154199456e-03	-1.628377e-01
5.902115098464669e-03	-1.628374e-01
5.902203293687536e-03	-1.628371e-01
5.902323019939077e-03	-1.628367e-01
5.902499987396790e-03	-1.628362e-01
5.905001000000000e-03	-1.628280e-01
5.905002000000000e-03	-1.628280e-01
5.999218999999999e-03	-1.625218e-01
5.999999999999999e-03	-1.625193e-01
6.000000077239006e-03	-1.625193e-01
6.000000231717020e-03	-1.625193e-01
6.000000309264368e-03	-1.625193e-01
6.000000362006700e-03	-1.625193e-01
6.000000397069603e-03	-1.625193e-01
6.000000424264866e-03	-1.625193e-01
6.000000440378829e-03	-1.625193e-01
6.000000455306653e-03	-1.625193e-01
6.000000464654472e-03	-1.625193e-01
6.000000473305078e-03	-1.625193e-01
6.000000480736447e-03	-1.625193e-01
6.000000487630713e-03	-1.625193e-01
6.000000494223017e-03	-1.625193e-01
6.000000500605417e-03	-1.625193e-01
6.000000506831605e-03	-1.625193e-01
6.000000513440493e-03	-1.625193e-01
6.000000519558841e-03	-1.625193e-01
6.000000525838105e-03	-1.625193e-01
6.000000531833854e-03	-1.625193e-01
6.000000537947546e-03	-1.625193e-01
6.000000543917059e-03	-1.625193e-01
6.000000549978535e-03	-1.625193e-01
6.000000555971671e-03	-1.625193e-01
6.000000562037336e-03	-1.625193e-01
6.000000568077744e-03	-1.625193e-01
6.000000574178656e-03	-1.625193e-01
6.000000580281208e-03	-1.625193e-01
6.000000586438777e-03	-1.625193e-01
6.000000592616727e-03	-1.625193e-01
6.000000598849249e-03	-1.625193e-01
6.000000605116842e-03	-1.625193e-01
6.000000611442371e-03	-1.625193e-01
6.000000617815921e-03	-1.625193e-01
6.000000624253808e-03	-1.625193e-01
6.000000630752387e-03	-1.625193e-01
6.000000637324423e-03	-1.625193e-01
6.000000643970634e-03	-1.625193e-01
6.000000650702205e-03	-1.625193e-01
6.000000657523239e-03	-1.625193e-01
6.000000664444784e-03	-1.625193e-01
6.000000671474020e-03	-1.625193e-01
6.000000678623117e-03	-1.625193e-01
6.000000685902651e-03	-1.625193e-01
6.000000693327370e-03	-1.625193e-01
6.000000700912403e-03	-1.625193e-01
6.000000708677376e-03	-1.625193e-01
6.000000716644808e-03	-1.625193e-01
6.000000724843999e-03	-1.625193e-01
6.000000733312179e-03	-1.625193e-01
6.000000742100899e-03	-1.625193e-01
6.000000751284160e-03	-1.625193e-01
6.000000760977711e-03	-1.625193e-01
6.000000771378997e-03	-1.625193e-01
6.000000782873932e-03	-1.625193e-01
6.000000796405894e-03	-1.625193e-01
6.000000815959093e-03	-1.625193e-01
6.000000829547938e-03	-1.625193e-01
6.000000843545642e-03	-1.625193e-01
6.000000858782031e-03	-1.625193e-01
6.000000873865324e-03	-1.625193e-01
6.000000892152485e-03	-1.625193e-01
6.000000911719118e-03	-1.625193e-01
6.000000947240168e-03	-1.625193e-01
6.000001000000000e-03	-1.625193e-01
6.000001005275982e-03	-1.625193e-01
6.000001015827949e-03	-1.625193e-01
6.000001036931882e-03	-1.625193e-01
6.000001079139747e-03	-1.625193e-01
6.000001163555479e-03	-1.625193e-01
6.000001332386941e-03	-1.625193e-01
6.000001670049867e-03	-1.625193e-01
6.000002345375718e-03	-1.625193e-01
6.000003696027419e-03	-1.625193e-01
6.000006397330822e-03	-1.625192e-01
6.000011799937629e-03	-1.625192e-01
6.000022605151241e-03	-1.625192e-01
6.000044215578467e-03	-1.625191e-01
6.000087436432918e-03	-1.625190e-01
6.000173878141820e-03	-1.625187e-01
6.000346761559624e-03	-1.625181e-01
6.000692528395231e-03	-1.625170e-01
6.001384062066447e-03	-1.625148e-01
6.002767129408878e-03	-1.625103e-01
6.002768129408878e-03	-1.625103e-01
6.002770129408879e-03	-1.625103e-01
6.002774129408880e-03	-1.625103e-01
6.002782129408883e-03	-1.625102e-01
6.002798129408888e-03	-1.625102e-01
6.002830129408899e-03	-1.625101e-01
6.002894129408921e-03	-1.625099e-01
6.003022129408965e-03	-1.625095e-01
6.003278129409052e-03	-1.625086e-01
6.003790129409227e-03	-1.625070e-01
6.003976999999650e-03	-1.625064e-01
6.004350741180497e-03	-1.625051e-01
6.004351741180498e-03	-1.625051e-01
6.004353741180499e-03	-1.625051e-01
6.004357741180500e-03	-1.625051e-01
6.004365741180503e-03	-1.625051e-01
6.004381741180508e-03	-1.625050e-01
6.004413741180519e-03	-1.625049e-01
6.004477741180541e-03	-1.625047e-01
6.004605741180584e-03	-1.625043e-01
6.004744999999912e-03	-1.625039e-01
6.004745999999912e-03	-1.625039e-01
6.004747999999913e-03	-1.625039e-01
6.004751999999914e-03	-1.625038e-01
6.004759999999917e-03	-1.625038e-01
6.004775999999923e-03	-1.625038e-01
6.004807999999934e-03	-1.625037e-01
6.004871999999955e-03	-1.625035e-01
6.004872999999956e-03	-1.625035e-01
6.004874999999956e-03	-1.625034e-01
6.004878999999958e-03	-1.625034e-01
6.004886999999961e-03	-1.625034e-01
6.004902999999966e-03	-1.625033e-01
6.004934999999977e-03	-1.625032e-01
6.004936999999978e-03	-1.625032e-01
6.004940999999979e-03	-1.625032e-01
6.004948999999982e-03	-1.625032e-01
6.004964999999987e-03	-1.625031e-01
6.004976999999991e-03	-1.625031e-01
6.004984999999994e-03	-1.625031e-01
6.004985999999994e-03	-1.625031e-01
6.004987999999995e-03	-1.625031e-01
6.004991999999996e-03	-1.625031e-01
6.004992999999997e-03	-1.625030e-01
6.004994999999997e-03	-1.625030e-01
6.004996999999998e-03	-1.625030e-01
6.004997999999998e-03	-1.625030e-01
6.004998999999999e-03	-1.625030e-01
6.004999999999999e-03	-1.625030e-01
6.005000999999999e-03	-1.625030e-01
6.005001099999999e-03	-1.625030e-01
6.005001299999999e-03	-1.625030e-01
6.005001600000000e-03	-1.625030e-01
6.005002000000000e-03	-1.625030e-01
6.005002725714285e-03	-1.625030e-01
6.005003451428572e-03	-1.625030e-01
6.005004177142857e-03	-1.625030e-01
6.005004902857144e-03	-1.625030e-01
6.005005628571429e-03	-1.625030e-01
6.005006354285716e-03	-1.625030e-01
6.005007080000001e-03	-1.625030e-01
6.005012200000003e-03	-1.625030e-01
6.005104360000035e-03	-1.625027e-01
6.005196520000066e-03	-1.625024e-01
6.005288680000097e-03	-1.625021e-01
6.005380840000129e-03	-1.625018e-01
6.005473000000160e-03	-1.625015e-01
6.005565160000191e-03	-1.625012e-01
6.005657320000223e-03	-1.625009e-01
6.016903131428762e-03	-1.624644e-01
6.028148942857301e-03	-1.624279e-01
6.039394754285841e-03	-1.623914e-01
6.050640565714381e-03	-1.623549e-01
6.061886377142921e-03	-1.623184e-01
6.073132188571460e-03	-1.622820e-01
6.084378000000000e-03	-1.622455e-01
6.084389999999999e-03	-1.622455e-01
6.092569000000000e-03	-1.622190e-01
6.092581000000000e-03	-1.622189e-01
6.093164000000000e-03	-1.622170e-01
6.093747000000000e-03	-1.622151e-01
6.094330000000000e-03	-1.622133e-01
6.094913000000000e-03	-1.622114e-01
6.095496000000000e-03	-1.622095e-01
6.096079000000000e-03	-1.622076e-01
6.096662000000000e-03	-1.622057e-01
6.096668000000000e-03	-1.622057e-01
6.096959571428571e-03	-1.622047e-01
6.097251142857142e-03	-1.622038e-01
6.097542714285714e-03	-1.622028e-01
6.097834285714285e-03	-1.622019e-01
6.098125857142857e-03	-1.622010e-01
6.098417428571428e-03	-1.622000e-01
6.098709000000000e-03	-1.621991e-01
6.098714999999999e-03	-1.621990e-01
6.098825571428571e-03	-1.621987e-01
6.098936142857142e-03	-1.621983e-01
6.099046714285713e-03	-1.621980e-01
6.099157285714286e-03	-1.621976e-01
6.099267857142857e-03	-1.621972e-01
6.099378428571428e-03	-1.621969e-01
6.099489000000000e-03	-1.621965e-01
6.099502999999999e-03	-1.621965e-01
6.099746000000001e-03	-1.621957e-01
6.099758000000005e-03	-1.621957e-01
6.099967999956537e-03	-1.621950e-01
6.099991999999999e-03	-1.621949e-01
6.099997002413719e-03	-1.621949e-01
6.099997993563416e-03	-1.621949e-01
6.099998017700605e-03	-1.621949e-01
6.099998065974985e-03	-1.621949e-01
6.099998162523743e-03	-1.621949e-01
6.099998355621260e-03	-1.621949e-01
6.099998741816295e-03	-1.621949e-01
6.099999227609931e-03	-1.621949e-01
6.100000000000000e-03	-1.621949e-01
6.100000077239006e-03	-1.621949e-01
6.100000231717020e-03	-1.522263e-01
6.100000540673048e-03	8.007195e+02
6.100001000000000e-03	3.982805e+03
6.100004353086752e-03	3.803606e+03
6.100007706173504e-03	3.633031e+03
6.100011059260256e-03	3.471081e+03
6.100014412347008e-03	3.317756e+03
6.100017765433760e-03	3.173056e+03
6.100021118520513e-03	3.036980e+03
6.100024471607264e-03	2.909529e+03
6.100047989147224e-03	2.132368e+03
6.100075931397285e-03	1.447985e+03
6.100102872840573e-03	9.918969e+02
6.100131636174019e-03	6.621827e+02
6.100158513893922e-03	4.530516e+02
6.100186617014030e-03	3.052966e+02
6.100213645199096e-03	2.086152e+02
6.100241649781714e-03	1.407366e+02
6.100268861146772e-03	9.589637e+01
6.100296734036389e-03	6.477020e+01
6.100324037751973e-03	4.405317e+01
6.100351818798458e-03	2.976106e+01
6.100379198222971e-03	2.019314e+01
6.100406917094743e-03	1.362351e+01
6.100434349233983e-03	9.208182e+00
6.100462022783595e-03	6.186632e+00
6.100489492430624e-03	4.150135e+00
6.100517134024277e-03	2.759798e+00
6.100544630507399e-03	1.820836e+00
6.100572249357772e-03	1.180884e+00
6.100599764926095e-03	7.480739e-01
6.100627367596553e-03	4.534464e-01
6.100654896763953e-03	2.539823e-01
6.100682487928657e-03	1.183172e-01
6.100710026779766e-03	2.640471e-02
6.100737609758269e-03	-3.607120e-02
6.100765155504549e-03	-7.842012e-02
6.100792732659554e-03	-1.071936e-01
6.100820283316388e-03	-1.267046e-01
6.100847856329910e-03	-1.399570e-01
6.100875410486030e-03	-1.489457e-01
6.100902980557718e-03	-1.550497e-01
6.100930537212690e-03	-1.591906e-01
6.100958105202508e-03	-1.620021e-01
6.100985663653456e-03	-1.639096e-01
6.101013230187103e-03	-1.652046e-01
6.101040789953919e-03	-1.660833e-01
6.101068355506503e-03	-1.666798e-01
6.101095916291367e-03	-1.670845e-01
6.101123481265758e-03	-1.673592e-01
6.101151042952078e-03	-1.675456e-01
6.101178607775513e-03	-1.676721e-01
6.101206170487343e-03	-1.677579e-01
6.101233735769008e-03	-1.678161e-01
6.101261300044062e-03	-1.678556e-01
6.101288866879724e-03	-1.678823e-01
6.101316434076400e-03	-1.679005e-01
6.101344004683412e-03	-1.679128e-01
6.101371577886051e-03	-1.679211e-01
6.101399156961364e-03	-1.679267e-01
6.101426742959963e-03	-1.679304e-01
6.101454340614083e-03	-1.679330e-01
6.101481954201939e-03	-1.679347e-01
6.101509592295597e-03	-1.679358e-01
6.101537265580744e-03	-1.679365e-01
6.101564991396372e-03	-1.679370e-01
6.101592793831973e-03	-1.679372e-01
6.101620709371814e-03	-1.679374e-01
6.101648790435218e-03	-1.679375e-01
6.101677114359958e-03	-1.679375e-01
6.101705792759368e-03	-1.679375e-01
6.101734987571428e-03	-1.679375e-01
6.101764930671279e-03	-1.679374e-01
6.101795952086063e-03	-1.679373e-01
6.101828516447858e-03	-1.679372e-01
6.101863273259451e-03	-1.679371e-01
6.101901126152044e-03	-1.679370e-01
6.101943339053907e-03	-1.679369e-01
6.101991714111640e-03	-1.679367e-01
6.102048915561042e-03	-1.679365e-01
6.102119097803365e-03	-1.679363e-01
6.102209240832385e-03	-1.679360e-01
6.102332304028122e-03	-1.679356e-01
6.102515747797120e-03	-1.679350e-01
6.105001000000000e-03	-1.679266e-01
6.105002000000000e-03	-1.679266e-01
6.199999999999999e-03	-1.676082e-01
6.200000077239006e-03	-1.676082e-01
6.200000231717019e-03	-1.676082e-01
6.200000309264367e-03	-1.676082e-01
6.200000362198823e-03	-1.676082e-01
6.200000396887125e-03	-1.676082e-01
6.200000424942699e-03	-1.676082e-01
6.200000440511663e-03	-1.676082e-01
6.200000455947550e-03	-1.676082e-01
6.200000465058122e-03	-1.676082e-01
6.200000473766741e-03	-1.676082e-01
6.200000481218937e-03	-1.676082e-01
6.200000488111171e-03	-1.676082e-01
6.200000494691614e-03	-1.676082e-01
6.200000501062703e-03	-1.676082e-01
6.200000507281153e-03	-1.676082e-01
6.200000513872570e-03	-1.676082e-01
6.200000519986417e-03	-1.676082e-01
6.200000526257490e-03	-1.676082e-01
6.200000532252618e-03	-1.676082e-01
6.200000538363286e-03	-1.676082e-01
6.200000544333850e-03	-1.676082e-01
6.200000550394746e-03	-1.676082e-01
6.200000556389615e-03	-1.676082e-01
6.200000562455996e-03	-1.676082e-01
6.200000568498534e-03	-1.676082e-01
6.200000574601011e-03	-1.676082e-01
6.200000580706059e-03	-1.676082e-01
6.200000586865873e-03	-1.676082e-01
6.200000593046740e-03	-1.676082e-01
6.200000599282142e-03	-1.676082e-01
6.200000605553153e-03	-1.676082e-01
6.200000611882216e-03	-1.676082e-01
6.200000618259779e-03	-1.676082e-01
6.200000624701916e-03	-1.676082e-01
6.200000631205221e-03	-1.676082e-01
6.200000637782323e-03	-1.676082e-01
6.200000644434112e-03	-1.676082e-01
6.200000651171714e-03	-1.676082e-01
6.200000657999365e-03	-1.676082e-01
6.200000664928109e-03	-1.676082e-01
6.200000671965254e-03	-1.676082e-01
6.200000679123017e-03	-1.676082e-01
6.200000686412118e-03	-1.676082e-01
6.200000693847419e-03	-1.676082e-01
6.200000701444248e-03	-1.676082e-01
6.200000709222459e-03	-1.676082e-01
6.200000717204925e-03	-1.676082e-01
6.200000725421422e-03	-1.676082e-01
6.200000733909948e-03	-1.676082e-01
6.200000742723267e-03	-1.676082e-01
6.200000751937507e-03	-1.676082e-01
6.200000761672385e-03	-1.676082e-01
6.200000772133714e-03	-1.676082e-01
6.200000783728413e-03	-1.676082e-01
6.200000797473701e-03	-1.676082e-01
6.200000817989935e-03	-1.676082e-01
6.200000832373382e-03	-1.676082e-01
6.200000847190269e-03	-1.676082e-01
6.200000862747621e-03	-1.676082e-01
6.200000877318571e-03	-1.676082e-01
6.200000898162274e-03	-1.676082e-01
6.200000918173075e-03	-1.676082e-01
6.200000958194675e-03	-1.676082e-01
6.200000999999999e-03	-1.676082e-01
6.200001004180532e-03	-1.676082e-01
6.200001012541597e-03	-1.676082e-01
6.200001029263727e-03	-1.676082e-01
6.200001062707986e-03	-1.676082e-01
6.200001129596506e-03	-1.676082e-01
6.200001263373546e-03	-1.676082e-01
6.200001530927625e-03	-1.676082e-01
6.200002066035782e-03	-1.676082e-01
6.200003136252098e-03	-1.676082e-01
6.200005276684730e-03	-1.676082e-01
6.200009557549992e-03	-1.676081e-01
6.200018119280516e-03	-1.676081e-01
6.200035242741565e-03	-1.676081e-01
6.200069489663664e-03	-1.676079e-01
6.200137983507860e-03	-1.676077e-01
6.200274971196252e-03	-1.676072e-01
6.200548946573038e-03	-1.676063e-01
6.201096897326609e-03	-1.676045e-01
6.202192798833751e-03	-1.676008e-01
6.202809196985716e-03	-1.675988e-01
6.203768203696071e-03	-1.675956e-01
6.203769203696071e-03	-1.675956e-01
6.203771203696072e-03	-1.675956e-01
6.203775203696073e-03	-1.675955e-01
6.203783203696076e-03	-1.675955e-01
6.203799203696081e-03	-1.675954e-01
6.203831203696092e-03	-1.675953e-01
6.203895203696114e-03	-1.675951e-01
6.204023203696158e-03	-1.675947e-01
6.204279203696245e-03	-1.675938e-01
6.204488999999825e-03	-1.675931e-01
6.204581407392839e-03	-1.675928e-01
6.204766222178866e-03	-1.675922e-01
6.204767222178866e-03	-1.675922e-01
6.204769222178867e-03	-1.675922e-01
6.204773222178868e-03	-1.675922e-01
6.204781222178871e-03	-1.675922e-01
6.204797222178877e-03	-1.675921e-01
6.204829222178888e-03	-1.675920e-01
6.204893222178909e-03	-1.675918e-01
6.204894222178910e-03	-1.675918e-01
6.204896222178910e-03	-1.675918e-01
6.204900222178912e-03	-1.675918e-01
6.204908222178914e-03	-1.675917e-01
6.204924222178920e-03	-1.675917e-01
6.204956222178931e-03	-1.675916e-01
6.204957222178931e-03	-1.675916e-01
6.204959222178932e-03	-1.675916e-01
6.204963222178933e-03	-1.675916e-01
6.204971222178936e-03	-1.675915e-01
6.204984999999994e-03	-1.675915e-01
6.204985999999995e-03	-1.675915e-01
6.204987999999995e-03	-1.675915e-01
6.204991999999997e-03	-1.675915e-01
6.204992999999997e-03	-1.675915e-01
6.204994999999998e-03	-1.675915e-01
6.204996999999999e-03	-1.675914e-01
6.204997999999999e-03	-1.675914e-01
6.204998999999999e-03	-1.675914e-01
6.205000000000000e-03	-1.675914e-01
6.205001000000000e-03	-1.675914e-01
6.205001100000000e-03	-1.675914e-01
6.205001300000000e-03	-1.675914e-01
6.205001600000000e-03	-1.675914e-01
6.205002000000000e-03	-1.675914e-01
6.205002040000000e-03	-1.675914e-01
6.205002120000000e-03	-1.675914e-01
6.205003560000000e-03	-1.675914e-01
6.205005000000001e-03	-1.675914e-01
6.205006440000002e-03	-1.675914e-01
6.205007880000002e-03	-1.675914e-01
6.205009320000002e-03	-1.675914e-01
6.205010760000003e-03	-1.675914e-01
6.205012200000004e-03	-1.675914e-01
6.272848480007151e-03	-1.673644e-01
6.284377999999999e-03	-1.673258e-01
6.284389999999999e-03	-1.673258e-01
6.292569000000000e-03	-1.672985e-01
6.292597000000000e-03	-1.672984e-01
6.296664000000000e-03	-1.672848e-01
6.296675999999999e-03	-1.672847e-01
6.298710999999999e-03	-1.672779e-01
6.298738999999999e-03	-1.672778e-01
6.299218999999999e-03	-1.672762e-01
6.299488999999999e-03	-1.672753e-01
6.299494999999999e-03	-1.672753e-01
6.299746000000000e-03	-1.672745e-01
6.299758000000004e-03	-1.672744e-01
6.299967999956537e-03	-1.672737e-01
6.299986999798856e-03	-1.672737e-01
6.299994000402286e-03	-1.672736e-01
6.299997002413718e-03	-1.672736e-01
6.299997320298891e-03	-1.672736e-01
6.299997638184065e-03	-1.672736e-01
6.299997956069238e-03	-1.672736e-01
6.299998273954411e-03	-1.672736e-01
6.299998591839585e-03	-1.672736e-01
6.299998909724758e-03	-1.672736e-01
6.299999227609931e-03	-1.672736e-01
6.299999999999999e-03	-1.672736e-01
6.300000077239006e-03	-1.672736e-01
6.300000231717020e-03	-1.573051e-01
6.300000540673047e-03	8.007144e+02
6.300001000000000e-03	3.982800e+03
6.300004353086758e-03	3.803600e+03
6.300007706173516e-03	3.633026e+03
6.300011059260275e-03	3.471076e+03
6.300014412347033e-03	3.317751e+03
6.300017765433792e-03	3.173051e+03
6.300021118520550e-03	3.036975e+03
6.300024471607308e-03	2.909524e+03
6.300047989147312e-03	2.132363e+03
6.300075931397387e-03	1.447980e+03
6.300102872840671e-03	9.918917e+02
6.300131636174110e-03	6.621777e+02
6.300158513894014e-03	4.530465e+02
6.300186617014122e-03	3.052915e+02
6.300213645199189e-03	2.086102e+02
6.300241649781807e-03	1.407315e+02
6.300268861146865e-03	9.589129e+01
6.300296734036482e-03	6.476511e+01
6.300324037752067e-03	4.404809e+01
6.300351818798552e-03	2.975598e+01
6.300379198223066e-03	2.018806e+01
6.300406917094838e-03	1.361843e+01
6.300434349234079e-03	9.203103e+00
6.300462022783692e-03	6.181553e+00
6.300489492430722e-03	4.145056e+00
6.300517134024377e-03	2.754719e+00
6.300544630507503e-03	1.815758e+00
6.300572249357880e-03	1.175805e+00
6.300599764926210e-03	7.429953e-01
6.300627367596678e-03	4.483677e-01
6.300654896764091e-03	2.489036e-01
6.300682487928816e-03	1.132385e-01
6.300710026779954e-03	2.132603e-02
6.300737609758501e-03	-4.114988e-02
6.300765155504846e-03	-8.349880e-02
6.300792732659946e-03	-1.122722e-01
6.300820283316922e-03	-1.317833e-01
6.300847856330651e-03	-1.450357e-01
6.300875410487078e-03	-1.540243e-01
6.300902980559215e-03	-1.601283e-01
6.300930537214851e-03	-1.642692e-01
6.300958105205648e-03	-1.670807e-01
6.300985663658033e-03	-1.689883e-01
6.301013230193805e-03	-1.702833e-01
6.301040789963746e-03	-1.711619e-01
6.301068355520937e-03	-1.717584e-01
6.301095916312597e-03	-1.721631e-01
6.301123481296979e-03	-1.724378e-01
6.301151042998028e-03	-1.726242e-01
6.301178607843174e-03	-1.727507e-01
6.301206170587001e-03	-1.728365e-01
6.301233735915809e-03	-1.728947e-01
6.301261300260265e-03	-1.729342e-01
6.301288867198268e-03	-1.729610e-01
6.301316434545682e-03	-1.729791e-01
6.301344005374661e-03	-1.729914e-01
6.301371578904368e-03	-1.729997e-01
6.301399158461999e-03	-1.730053e-01
6.301426745170141e-03	-1.730091e-01
6.301454343869669e-03	-1.730116e-01
6.301481958998420e-03	-1.730133e-01
6.301509599358743e-03	-1.730144e-01
6.301537275981419e-03	-1.730151e-01
6.301565006702679e-03	-1.730156e-01
6.301592816353282e-03	-1.730158e-01
6.301620742486832e-03	-1.730160e-01
6.301648839100771e-03	-1.730161e-01
6.301677185737714e-03	-1.730161e-01
6.301705897313225e-03	-1.730161e-01
6.301735140349205e-03	-1.730160e-01
6.301765153005879e-03	-1.730160e-01
6.301796274406517e-03	-1.730159e-01
6.301828981335329e-03	-1.730158e-01
6.301863940214502e-03	-1.730157e-01
6.301902077349252e-03	-1.730155e-01
6.301944691147834e-03	-1.730154e-01
6.301993636157235e-03	-1.730153e-01
6.302051661077334e-03	-1.730150e-01
6.302123078267602e-03	-1.730148e-01
6.302215181230956e-03	-1.730145e-01
6.302341623027312e-03	-1.730140e-01
6.302531690206651e-03	-1.730134e-01
6.305001000000000e-03	-1.730049e-01
6.305001142857143e-03	-1.730049e-01
6.305001285714286e-03	-1.730049e-01
6.305001428571429e-03	-1.730049e-01
6.305001571428572e-03	-1.730049e-01
6.305001714285715e-03	-1.730049e-01
6.305001857142858e-03	-1.730049e-01
6.305002000000001e-03	-1.730049e-01
6.399999999999999e-03	-1.726768e-01
6.400000077239006e-03	-1.726768e-01
6.400000231717020e-03	-1.726768e-01
6.400000309264368e-03	-1.726768e-01
6.400000362389501e-03	-1.726768e-01
6.400000396716243e-03	-1.726768e-01
6.400000425653850e-03	-1.726768e-01
6.400000441606573e-03	-1.726768e-01
6.400000456314022e-03	-1.726768e-01
6.400000465532281e-03	-1.726768e-01
6.400000474066213e-03	-1.726768e-01
6.400000481453961e-03	-1.726768e-01
6.400000488328283e-03	-1.726768e-01
6.400000494906811e-03	-1.726768e-01
6.400000501277881e-03	-1.726768e-01
6.400000507495657e-03	-1.726768e-01
6.400000514082412e-03	-1.726768e-01
6.400000520195406e-03	-1.726768e-01
6.400000526464175e-03	-1.726768e-01
6.400000532459395e-03	-1.726768e-01
6.400000538569302e-03	-1.726768e-01
6.400000544540449e-03	-1.726768e-01
6.400000550601387e-03	-1.726768e-01
6.400000556597088e-03	-1.726768e-01
6.400000562663988e-03	-1.726768e-01
6.400000568707544e-03	-1.726768e-01
6.400000574810884e-03	-1.726768e-01
6.400000580917144e-03	-1.726768e-01
6.400000587078123e-03	-1.726768e-01
6.400000593260421e-03	-1.726768e-01
6.400000599497285e-03	-1.726768e-01
6.400000605769987e-03	-1.726768e-01
6.400000612100827e-03	-1.726768e-01
6.400000618480384e-03	-1.726768e-01
6.400000624924651e-03	-1.726768e-01
6.400000631430306e-03	-1.726768e-01
6.400000638009943e-03	-1.726768e-01
6.400000644664510e-03	-1.726768e-01
6.400000651405125e-03	-1.726768e-01
6.400000658236075e-03	-1.726768e-01
6.400000665168415e-03	-1.726768e-01
6.400000672209506e-03	-1.726768e-01
6.400000679371597e-03	-1.726768e-01
6.400000686665474e-03	-1.726768e-01
6.400000694106061e-03	-1.726768e-01
6.400000701708784e-03	-1.726768e-01
6.400000709493615e-03	-1.726768e-01
6.400000717483599e-03	-1.726768e-01
6.400000725708763e-03	-1.726768e-01
6.400000734207488e-03	-1.726768e-01
6.400000743033161e-03	-1.726768e-01
6.400000752262996e-03	-1.726768e-01
6.400000762018757e-03	-1.726768e-01
6.400000772510589e-03	-1.726768e-01
6.400000784156436e-03	-1.726768e-01
6.400000798013251e-03	-1.726768e-01
6.400000819076986e-03	-1.726768e-01
6.400000833871993e-03	-1.726768e-01
6.400000850775643e-03	-1.726768e-01
6.400000866066462e-03	-1.726768e-01
6.400000880715066e-03	-1.726768e-01
6.400000900903442e-03	-1.726768e-01
6.400000923502721e-03	-1.726768e-01
6.400000954801442e-03	-1.726768e-01
6.400001000000000e-03	-1.726768e-01
6.400001004519856e-03	-1.726768e-01
6.400001013559567e-03	-1.726768e-01
6.400001031638991e-03	-1.726768e-01
6.400001067797837e-03	-1.726768e-01
6.400001140115528e-03	-1.726768e-01
6.400001284750913e-03	-1.726768e-01
6.400001574021682e-03	-1.726768e-01
6.400002152563218e-03	-1.726768e-01
6.400003309646292e-03	-1.726768e-01
6.400005623812439e-03	-1.726768e-01
6.400010252144735e-03	-1.726768e-01
6.400019508809325e-03	-1.726767e-01
6.400038022138506e-03	-1.726767e-01
6.400075048796867e-03	-1.726765e-01
6.400149102113591e-03	-1.726763e-01
6.400297208747037e-03	-1.726758e-01
6.400593422013929e-03	-1.726747e-01
6.401185848547715e-03	-1.726727e-01
6.402370701615286e-03	-1.726686e-01
6.402631293864858e-03	-1.726677e-01
6.403152478364003e-03	-1.726659e-01
6.403958631001710e-03	-1.726631e-01
6.403959631001710e-03	-1.726631e-01
6.403961631001711e-03	-1.726631e-01
6.403965631001712e-03	-1.726631e-01
6.403973631001715e-03	-1.726631e-01
6.403989631001720e-03	-1.726630e-01
6.404021631001731e-03	-1.726629e-01
6.404085631001753e-03	-1.726627e-01
6.404213631001797e-03	-1.726623e-01
6.404469631001884e-03	-1.726614e-01
6.404488999999825e-03	-1.726613e-01
6.404527737995707e-03	-1.726612e-01
6.404605213987472e-03	-1.726609e-01
6.404760165971001e-03	-1.726604e-01
6.404761165971001e-03	-1.726604e-01
6.404763165971002e-03	-1.726604e-01
6.404767165971003e-03	-1.726603e-01
6.404775165971006e-03	-1.726603e-01
6.404791165971011e-03	-1.726603e-01
6.404823165971022e-03	-1.726601e-01
6.404887165971044e-03	-1.726599e-01
6.404888165971044e-03	-1.726599e-01
6.404890165971045e-03	-1.726599e-01
6.404894165971046e-03	-1.726599e-01
6.404902165971049e-03	-1.726599e-01
6.404918165971055e-03	-1.726598e-01
6.404950165971065e-03	-1.726597e-01
6.404951165971066e-03	-1.726597e-01
6.404953165971066e-03	-1.726597e-01
6.404957165971068e-03	-1.726597e-01
6.404965165971071e-03	-1.726597e-01
6.404981165971076e-03	-1.726596e-01
6.404982165971076e-03	-1.726596e-01
6.404984165971077e-03	-1.726596e-01
6.404988165971078e-03	-1.726596e-01
6.404992999999997e-03	-1.726596e-01
6.404993999999997e-03	-1.726596e-01
6.404995999999998e-03	-1.726595e-01
6.404996999999998e-03	-1.726595e-01
6.404998999999999e-03	-1.726595e-01
6.404999999999999e-03	-1.726595e-01
6.405001000000000e-03	-1.726595e-01
6.405001100000000e-03	-1.726595e-01
6.405001300000000e-03	-1.726595e-01
6.405001600000000e-03	-1.726595e-01
6.405002000000000e-03	-1.726595e-01
6.405003457142858e-03	-1.726595e-01
6.405004914285715e-03	-1.726595e-01
6.405006371428573e-03	-1.726595e-01
6.405007828571430e-03	-1.726595e-01
6.405009285714288e-03	-1.726595e-01
6.405010742857146e-03	-1.726595e-01
6.405012200000003e-03	-1.726595e-01
6.472848480007151e-03	-1.724256e-01
6.484376000000000e-03	-1.723859e-01
6.484390000000000e-03	-1.723859e-01
6.492569000000000e-03	-1.723577e-01
6.492581000000000e-03	-1.723577e-01
6.496664000000000e-03	-1.723436e-01
